x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,class_label
-1.957439887,-3.331070678,-2.280009045,-3.011882786,-2.751570556,-3.416855488,-2.456416135,-1.989200803,-2.527012721,-3.473202224,-3.115977018,-1.445483613,-3.293074007,-2.91986836,-2.267867553,-2.645603655,1
2.147532151,2.396798217,3.257848533,2.27137616,1.743584808,1.335293166,0.965496283,3.014857856,1.661409052,0.94396704,1.713239453,2.709519336,2.627244489,3.33959425,2.15457967,2.492505683,1
-3.296109084,-1.666640945,-1.942800241,-1.800620777,-2.043701505,-2.721020489,-2.390759912,-2.608739126,-2.334472863,-2.039664532,-1.31202275,-0.599341972,-3.96622953,-2.336505588,-2.328562974,-1.850319109,1
2.531269014,3.270757474,3.112210017,1.897223756,2.979041962,2.077256821,2.590679148,2.300088123,2.530865582,4.042939204,2.467125354,2.476855432,2.74343568,1.887195827,2.294278876,3.846234041,1
-3.385536087,-1.825577375,-2.389609526,-1.8791692,-2.06649648,-1.673172202,-2.364437792,-1.569822966,-1.701785915,-1.83211675,-2.407183697,-2.901221685,-2.673285151,-2.674481706,-2.379058791,-2.383260335,1
-1.725629334,-2.216654234,-2.457942145,-1.764674865,-2.597740846,-2.198595558,-2.367062305,-1.947240907,-2.203336968,-2.55364442,-2.37742706,-1.212487813,-3.149617293,-2.87496262,-1.020443688,-2.925974434,1
2.054484185,1.425437243,2.408503663,2.286898563,3.321765614,2.954329343,3.19165944,3.093645936,2.771364461,2.47831075,1.996815043,2.551611366,1.573991323,4.075890885,2.512462436,3.115937849,1
3.76014037,2.345096703,2.649024429,2.628593859,1.70631596,1.818387277,3.051372322,1.732112806,2.113821305,1.802327454,2.092534421,1.819546102,3.617809181,3.445593095,1.994416933,1.126746295,1
2.137636938,-0.460937823,2.853079229,-4.274573591,5.296720404,4.402604206,3.048090217,3.219065445,-3.30803944,-5.119779863,-2.919204747,-4.067958305,3.745438143,-3.245201292,5.913915906,-1.152466544,1
-3.343032735,-1.689167864,-2.592299797,-1.78567018,-2.500054021,-3.302445442,-2.548986806,-3.169284475,-3.683837271,-1.699991823,-1.717242034,-2.077790433,-3.390879924,-2.055912075,-2.51703767,-2.553275296,1
1.653807305,2.303299192,2.474197928,1.14304014,1.077540065,2.882471169,2.713088379,1.872332244,2.48490332,3.545884914,1.4433488,1.864941276,3.799750927,3.091078504,1.277529401,3.234182922,1
0.684131514,2.231862647,2.056381072,1.747099282,4.084304613,3.205024091,2.50988294,2.951174268,1.282384876,3.624765176,2.549111283,2.869144153,2.775305109,2.788407142,3.477981682,4.595229063,1
2.267928636,2.107691772,3.734630545,3.310703424,1.869961872,2.532892552,2.391906452,2.224024336,3.312681723,2.237322665,3.31121073,2.395499664,3.239667014,2.761616809,0.948407207,1.644490026,1
2.440410615,1.475922113,3.311480669,1.776436741,2.658103201,3.804114687,2.050486513,2.154607703,1.99146339,2.353577039,3.030090164,1.317255974,2.728124707,3.48113513,2.034087703,2.427470959,1
-3.417204524,-2.803780898,-2.931374453,-1.412234253,-3.131121355,-2.767215509,-1.686253811,-2.561120908,-2.45436768,-2.895658012,-2.421115653,-1.441860998,-2.294429764,-2.12819154,-3.024148329,-3.452561821,1
3.27055127,-5.19762045,4.329145847,-0.504091426,5.248661642,-1.569761826,-1.922175077,5.472716251,-3.260421741,5.518840294,-2.399486486,-5.808168149,1.757251883,-4.946834492,-1.095699109,-2.598111783,1
3.229892237,1.731027135,3.492259163,2.471324918,2.239322314,1.653192651,3.213588051,3.119783182,2.305534605,1.039816671,4.239412124,2.471511677,1.904179201,1.091922717,2.488395169,2.27860889,1
1.631755209,1.774992189,2.483114036,1.911320288,1.159667309,2.508913028,2.438348609,3.394450605,2.744558562,1.554642669,1.222911407,1.819390389,3.273381121,1.665424652,1.496703146,2.639916444,1
-3.438103838,-1.929727025,-2.912382794,-2.54858957,-1.875227556,-1.685122809,-2.048646301,-2.593483771,-2.001469233,-2.724420601,-2.075600812,-2.294649072,-2.406295214,-1.811148549,-3.676218373,-2.977439103,1
-3.103568037,-2.74470966,-2.658946318,-2.848523287,-2.861012682,-2.81338467,-2.311489566,-3.742499992,-2.763245037,-1.963828806,-2.664875251,-1.02455981,-2.077666242,-3.476563089,-2.202624363,-2.154647633,1
2.856316503,2.320724159,2.119816514,3.236498106,1.580294612,3.654042934,2.996840946,1.908211909,2.607674612,1.952894717,1.415311036,2.519382538,0.981869859,3.703440117,2.403972209,2.783718285,1
-4.030285456,-2.470726558,-2.685875104,-1.81250479,-2.390175486,-2.392240285,-1.42370387,-2.142324162,-1.768701604,-2.064810922,-2.463218616,-3.571522099,-2.772664872,-1.290763984,-2.274237921,-1.718498283,1
-2.483043906,-1.580778469,-2.603198013,-2.573979697,-2.61304012,-2.568711567,-2.569847054,-3.194476666,-2.904766928,-2.295438844,-1.167677167,-3.734519114,-1.952933824,-2.206353303,-2.585236095,-1.916624142,1
2.315714808,3.658529305,1.95163228,2.221255008,2.735799188,2.408568056,1.322329374,2.339549075,2.197781179,2.021325074,1.003596985,0.919508276,1.635312569,2.388284224,2.36863259,1.202221325,1
-2.23208434,-1.73959307,-3.680826854,-3.718747794,-2.171029884,-1.496940648,-3.98940751,-3.920539702,-2.049151812,-0.822896463,-3.400475588,-2.581116205,-2.881881877,-3.343479661,-3.536556952,-1.741613051,1
2.973062664,2.446689722,2.014554234,2.049204146,2.263861649,2.832028611,3.239117508,2.849052508,1.786734073,2.921388853,3.263778958,2.663254868,1.938012007,2.82797993,2.046756685,2.172173386,1
-2.611813182,-2.2133393,-2.121055929,-2.453608956,-3.064853893,-1.506574217,-1.64370325,-3.07831002,-1.791495086,-1.507172358,-2.441757652,-2.544070625,-3.418978758,-1.641407767,-2.013870584,-1.063718575,1
-2.566332506,-3.343636513,-2.587238328,-2.837889183,-3.580807206,-2.789413639,-2.023021135,-2.757928564,-1.559799527,-2.983597172,-1.792180355,-2.891857236,-2.471467407,-0.95203169,-2.814864027,-3.037686973,1
-0.698552464,2.619036423,1.528772181,-1.746632982,4.320170299,-2.350195813,3.552412508,1.477187805,-5.339530757,-5.834383726,-2.906668202,-1.749787747,0.552452169,-0.294449854,1.580379936,0.053003236,1
-1.700040428,-1.559893542,-1.315514171,-2.515850892,-0.529984098,-2.074143166,-2.250423577,-2.124773462,-1.928427643,-2.051547641,-3.147213966,-3.395918513,-2.169715463,-3.551017312,-2.65992896,-2.019273995,1
-2.93056481,-3.307562434,-2.764681517,-3.032572868,-4.277128521,-3.252745935,-3.101502078,-1.880583837,-3.447703996,-1.972959799,-1.657619453,-2.594382742,-0.223640242,-3.179883158,-1.931915078,-1.983167987,1
-2.343025753,-2.669756895,-2.052250409,-2.551993488,-2.242051402,-1.13270076,-2.844792741,-2.594303949,-2.119254959,-3.110135048,-4.023891774,-3.001251921,-2.283849681,-2.099312498,-1.506673746,-2.594115863,1
2.13698765,1.582491164,2.499535631,2.715378727,1.369671432,2.679362063,3.730951096,3.381529636,4.29934977,2.95768903,3.190862142,3.105351376,2.008498281,0.857175236,1.444868628,2.109132626,1
2.084547185,3.733939674,2.743954938,2.162012354,2.695300092,2.994161271,2.242922135,3.24500765,2.514312793,2.731793207,1.295032218,1.209628744,2.211854916,1.236320143,3.676379371,2.675748385,1
2.568415436,1.377896425,1.835742772,1.569994897,2.773186212,3.169266539,1.671402649,2.06418306,1.688809735,1.400547437,3.50753197,3.065246015,2.531332041,2.07939729,3.158811878,1.114744254,1
-2.505914047,-2.912811368,-1.632795247,-2.289036835,-3.091124666,-2.362935975,-2.430035139,-2.429796283,-2.630751848,-1.523681964,-2.756673075,-2.319300741,-2.488406769,-2.544327977,-2.384873192,-2.615117111,1
2.594079233,2.602984279,3.127631396,1.943536414,2.640147873,3.499608752,2.496484856,2.329692441,1.892298924,1.382961034,3.745516824,1.491933206,2.233387123,3.11581951,1.650526952,2.769699163,1
2.532581689,1.565392202,2.968811112,2.851217239,2.301648479,2.931921659,1.195989331,2.349375276,2.651230417,2.47967728,2.107920659,2.54827047,2.308947318,1.777069247,2.848688731,2.725037832,1
-3.068272389,-1.854628668,-1.658133103,-2.496670658,-2.622076804,-1.809047083,-2.050045226,-2.714540648,-2.382412176,-2.210375863,-3.198322441,-2.57371294,-2.995703141,-2.079850568,-2.649649783,-2.810675693,1
-2.567348357,-2.501447455,-2.427008468,-2.814115469,-2.714497708,-2.605866411,-2.611830793,-2.130455733,-2.066299547,-2.983547499,-3.286837679,-3.689247049,-2.91260891,-1.503020239,-3.372260196,-2.363443381,1
1.741375663,2.508025721,2.161009962,4.046836369,2.762341306,2.889972474,2.444125084,2.212830688,1.935470945,1.843032645,2.908729003,1.315545469,2.325452822,2.421761602,3.176278532,2.972817118,1
2.959144999,2.388112536,2.142580868,0.60228459,2.787886367,1.658888539,1.638559491,1.874046871,3.628517078,2.676199592,2.364696025,1.726144358,2.179257896,2.634523076,2.37633835,3.854287898,1
-3.21723338,-2.605843106,-1.804817836,-1.713010555,-2.269580075,-3.125425592,-2.639267246,-2.274219019,-2.699739352,-1.504446449,-2.974211434,-3.503273457,-1.220946845,-1.55732526,-2.641524783,-2.400293537,1
2.332870626,2.120150081,2.746599924,3.326503002,2.689126757,1.813753857,2.653099798,1.273323132,2.998953686,2.909416027,2.943291538,2.223952909,2.789576188,2.412280851,3.018561697,2.121673467,1
-1.860530844,-2.314406779,-2.622283429,-2.650846507,-3.696218528,-1.619130121,-1.592235242,-2.770735805,-1.494100638,-2.435507694,-1.600837167,-2.173110825,-2.352201779,-3.164004499,-2.672541036,-2.490541858,1
2.27826258,2.046258756,1.546592307,2.358682428,1.803638359,1.641643494,3.408896158,2.654551257,2.846781945,2.550717598,1.239252899,1.843939493,2.083826465,3.251658745,3.29251373,1.955777868,1
-2.643379995,-0.977959559,-1.321145161,-1.469661122,-1.993814738,-2.568042464,-1.478195095,-2.015966821,-2.738125292,-2.946208037,-3.148595442,-2.818056511,-2.365368813,-2.4564378,-1.268988402,-3.223390845,1
-2.673338343,-2.7864144,-3.27195735,-1.585561473,-2.698920979,-2.126523383,-2.80964604,-2.458031146,-3.104320442,-3.378489363,-2.555604997,-2.238501577,-2.523523616,-2.152221309,-0.935308883,-3.494106779,1
-2.226551111,-2.724109987,-1.538434494,-3.634396184,-2.840019702,-3.094042124,-1.471944188,-2.780289897,-2.11592569,-2.946097075,-2.298016043,-1.55284901,-0.699847431,-2.112407405,-3.042629494,-2.197139009,1
3.765710029,1.995094595,0.825229252,3.108625077,0.847237578,1.73225825,2.771068107,2.233979939,2.722352532,2.102848065,2.962346619,2.213306783,2.460714975,3.299940568,1.140154521,3.173116267,1
1.358794701,1.470917696,3.321848392,2.680543479,1.7547622,2.303156304,2.060829743,2.98726679,3.121777909,3.6867115,2.312200242,2.501704988,2.708746938,2.822194338,2.395313567,2.536603933,1
2.282788759,2.702800511,1.999837396,3.271980274,1.719790294,2.003318156,2.917974972,4.07705419,1.429611928,2.315375836,3.263098501,2.147847725,1.639600768,3.052827237,2.901861659,2.265558366,1
-3.208451643,-2.526514109,-2.338093015,-2.158548452,-2.529680666,-1.522039571,-3.449901163,-2.653408678,-3.356500516,-2.447745456,-2.774690733,-3.063490326,-2.675850539,-2.02576096,-3.329968696,-3.119946915,1
-3.297824526,-2.77847437,-3.725752517,-2.322740745,-3.072069363,-2.711079728,-2.090054671,-2.335599409,-2.21639829,-1.462511485,-4.195253124,-2.907959898,-1.994241501,-2.24272245,-3.088173493,-2.41360589,1
2.010753162,3.697723103,2.192354376,1.747333662,3.305217262,3.310288979,2.881409763,2.356905998,2.808279974,3.651907098,1.896903924,2.423332852,3.808738142,2.707205828,1.801657403,2.762186262,1
-1.967739894,-1.877441992,-1.875673042,-2.347050569,-2.418088248,-2.99982848,-0.272529154,-2.244425347,-1.17954618,-2.188982031,-2.408855108,-1.589855325,-2.051394568,-2.333934825,-1.319900508,-1.909594821,1
-3.245516722,-2.647065972,-1.782573422,-2.992657368,-1.444420336,-1.967182809,-2.028422018,-2.159707495,-2.239823871,-1.568090966,-3.407309343,-3.18548344,-0.926648707,-2.799327651,-2.820733115,-1.948494865,1
-3.729710582,-1.803602737,-1.692472126,-0.730213124,-0.550552791,-2.711955234,-2.796522235,-2.264469891,-3.426222705,-2.958953618,-2.371545281,-1.834150847,-1.962418948,-1.853918423,-1.187584392,-3.35095129,1
-2.160287934,-2.364440959,-4.513568156,-1.859380285,-2.291037093,-2.898978063,-2.711831166,-1.972951451,-1.363487773,-1.437158563,-0.915265227,-1.209011128,-2.261653445,-3.592773813,-3.794767522,-1.795410638,1
4.434830913,1.085227563,-5.772508163,5.591439481,-5.333005621,-2.505124209,-2.965693719,-1.536378332,-1.101373816,1.038932053,-2.483843325,0.584413004,4.562816596,2.05817269,-3.348722777,4.381727051,1
1.293768906,1.854041863,2.402405773,2.581761469,3.457431825,1.836194715,2.601150121,2.262128029,2.057878334,1.46485722,3.049578435,2.979603604,2.775931488,3.207646303,1.22703244,3.875838521,1
2.031363482,2.619795419,2.603584347,2.265782245,3.606074472,2.02356255,2.857702308,3.823181961,2.937702016,3.207174888,1.558386881,2.063330945,3.928304218,2.757646378,2.62503747,1.942552578,1
2.275271459,1.914671624,3.813682857,2.407873416,2.362169794,2.803293854,1.767466137,2.246931261,1.790242596,2.039623164,2.767055539,2.289979382,2.392809593,3.482216506,2.751811403,1.459823503,1
1.276145387,3.119877089,2.237995399,1.796058504,2.475134746,1.715622288,1.744069736,1.535597602,2.772390179,2.57467668,1.890384852,2.290817954,2.681228861,2.11037588,2.413151027,2.534555299,1
2.749204728,3.029842687,2.39860418,2.593084898,2.152448768,2.266390949,3.050619345,3.051290553,2.5126726,2.176264554,2.837880098,1.347280214,1.019048074,3.217648715,1.728966407,3.266288516,1
-3.140121134,-1.683902171,-2.035046838,-2.565746841,-1.245383331,-3.590752422,-3.747810436,-2.954277301,-2.837534825,-2.776616965,-2.418365492,-3.005926154,-2.301137395,-2.937990676,-1.473903159,-2.055925979,1
-1.905759546,-2.062675598,-2.736553056,-3.108169962,-2.096986175,-2.589518342,-1.734996285,-2.906521474,-2.068367836,-1.52386099,-2.054844451,-4.368018104,-2.596119314,-2.580247007,-3.296212721,-2.463171547,1
2.028229484,2.10607125,3.721683439,2.596745921,2.233301681,2.42640107,3.579188895,1.581426558,3.00059277,2.691223351,1.729093079,3.156719292,3.393207644,3.08578156,3.322091019,3.462382204,1
-1.287005109,-1.867309056,-1.878624672,-1.526044032,-2.411424328,-2.664924675,-3.098622729,-3.149540676,-2.08315049,-2.575198889,-2.600956365,-1.953002068,-2.142028308,-3.955362475,-2.12794178,-2.691613061,1
-1.786257873,-2.089476031,-2.54862192,-0.608142044,-2.196547899,-2.168411797,-2.218404985,-2.430307895,-1.673679235,-3.270185683,-3.036883648,-2.685474755,-2.360458326,-1.559255084,-3.027377736,-1.826823539,1
-3.367489674,-2.151287182,-2.880848625,-1.832886378,-2.385361061,-1.544240144,-2.347874007,-1.933715082,-2.733044429,-1.733193217,-1.381182697,-1.935853889,-3.385285435,-3.443268803,-2.616179616,-3.03131722,1
3.019995124,2.794663504,2.333497301,3.041959018,1.828218389,1.876922203,2.955292817,3.149714387,3.067128523,2.431033652,1.91069901,1.292290788,2.913587782,1.495331173,3.36993864,3.235770677,1
-2.565255888,-2.527281392,-3.353399061,-1.872011537,-1.604341008,-4.177268694,-2.369906373,-1.873517055,-3.605176317,-2.814186391,-2.085313219,-2.277761556,-2.827531173,-2.115776965,-2.659973238,-2.812395283,1
2.5837292,3.084395166,2.310979407,2.691240172,1.543603182,1.739833771,2.615395406,3.290409965,1.470009565,3.264881477,2.644964533,2.923124486,3.138516223,2.082471203,1.757997604,2.362766592,1
1.371592631,3.373773403,2.724765339,2.467595191,2.638515014,2.593406554,2.150084583,3.082266052,2.222031958,2.809472158,2.876912254,1.758318918,2.28614603,2.681194174,2.70421356,1.806030155,1
2.061077655,2.804316668,2.335082827,2.953981549,2.450750052,2.627678485,1.423509117,2.151746759,4.431345624,2.966105071,2.117068928,3.114431479,1.731499872,2.351557035,2.568926284,2.748819584,1
-2.848212422,-2.582269807,-2.179110484,-1.475566612,-1.133384056,-2.012508802,-2.959064625,-2.453070625,-2.256496274,-1.978064791,-2.651094461,-2.953589121,-2.534621572,-1.589324565,-2.106857077,-1.561265571,1
2.28444576,2.262010712,2.871084002,2.741635021,1.416120304,2.873646934,2.188329605,1.496725871,2.819804313,2.212824946,2.706481067,2.18272321,1.501141652,2.010971198,2.805657456,0.974687382,1
2.013009663,3.081599274,2.462602258,1.75030112,2.523741756,2.141796643,2.126763266,2.144243961,2.402432399,1.888446732,2.04225837,1.900538847,1.944091385,2.808025993,2.226143153,3.021186219,1
3.10939351,2.456981066,2.018685803,2.372828364,1.722897778,3.078320606,4.207354525,1.250568826,2.609107564,3.001589762,1.580954734,1.877629304,2.647425875,2.543527853,1.976094033,2.023083426,1
2.320258001,2.707482727,3.436713278,1.900437042,1.762070434,1.73116812,3.463385902,2.722287301,2.479271676,2.645962396,2.479965923,1.195276653,2.07163415,2.398397056,3.005081799,2.611029968,1
-1.65323274,-2.722849948,-2.322025869,-2.149554225,-1.396350116,-3.332071455,-2.72878915,-3.755567577,-1.195089341,-1.565720798,-2.071894593,-2.421507682,-1.84816771,-3.708491869,-3.636074239,-2.92759849,1
1.916512041,2.8913313,1.818487701,2.370594433,2.922794541,3.415535256,2.457439196,3.300944661,2.981839804,1.606034047,2.398979313,1.965612118,3.64950536,3.07785662,2.213164177,2.075628896,1
-2.702244641,-2.136449049,-2.943277443,-2.860545731,-2.326744461,-2.116317462,-2.40989535,-1.780166486,-2.132385592,-3.93712037,-2.424226923,-2.921677931,-2.847712067,-2.021809297,-2.194205692,-2.271434041,1
1.808122349,2.777519594,1.902716189,3.046295933,1.127923841,2.18899383,3.604231313,2.894441485,2.753960513,3.041362458,1.149640615,2.822912947,2.297323136,3.892202729,2.83369818,2.404079886,1
1.573610425,2.393397745,2.787372579,2.036475197,0.336626277,2.536900289,1.769452449,1.952851292,2.283478578,1.857420224,1.773749439,1.965920883,1.945226406,2.604458577,2.945915448,2.767287698,1
1.27698547,1.502567697,2.499688019,3.2894285,3.161558912,2.252961037,2.347853514,2.536142561,2.648588071,1.425092135,1.467809296,2.127533337,1.794837244,3.090648004,1.761674762,2.432357032,1
-3.13126763,0.666939542,-2.478943101,-5.560736348,-4.384268204,-1.280503861,-0.390440445,-2.571798862,-3.361284992,0.545538659,0.507210926,5.563323426,3.608545731,-4.526000028,1.290262675,5.255461514,1
2.278253667,2.217104988,2.888578163,2.314654619,2.450285841,2.493085069,3.577036319,2.425318596,2.444945691,1.860360625,2.838169346,2.001775597,1.800728933,2.040769645,1.069000917,3.091778843,1
-3.352347943,-2.306219597,-2.666353402,-2.046971919,-1.796408336,-2.08725381,-2.612268114,-2.246446635,-2.869013662,-1.84974808,-1.953645714,-2.673120023,-3.271036177,-2.359548988,-1.759475778,-3.555755257,1
2.352872806,2.884695006,2.416150202,0.997535665,3.565955849,1.89074955,2.695612775,1.500215501,1.942205832,2.212804053,2.555952677,2.488912731,3.493875808,3.134726604,1.697043039,2.51353621,1
-2.087232231,-2.030757718,-3.150585639,-1.265210817,-2.786065185,-2.587128782,-2.271914497,-2.711632257,-2.290136445,-2.491406346,-2.192682316,-1.353560792,-2.82007408,-3.187055248,-2.394797191,-2.770465495,1
2.025400238,1.941386079,2.447181767,1.170980107,4.14276555,1.870835697,2.010960868,3.64999127,2.989408886,3.000565393,1.36953754,3.188111043,2.859472331,2.748047458,2.880590639,2.096783274,1
1.698199402,2.692593521,3.004282927,2.165695536,2.718919214,3.071773177,2.124783822,2.76626065,2.344951672,2.529273314,2.652171044,1.613733455,2.437370812,4.100894605,1.893376854,1.704575557,1
-2.833554083,-2.544989448,-3.396706903,-2.789416019,-2.14833166,-3.698541771,-1.781820451,-2.810175802,-2.380968307,-2.420840024,-2.218261459,-1.854160109,-2.55962446,-4.357550012,-1.499020596,-2.519621771,1
-2.099905701,-0.72302162,-2.800702499,-2.307689063,-2.700145076,-2.556453747,-3.649820471,-2.579701886,-2.055892745,-3.412508153,-2.253925745,-2.058461338,-2.29316016,-1.687013208,-2.272997742,-1.152939196,1
-2.341440538,-3.677173005,-2.165410185,-1.682332418,-1.090126536,-1.339699671,-3.232754893,-1.789016783,-2.982364353,-1.324078317,-2.226156331,-1.988312628,-2.805583623,-1.937327967,-1.047839455,-2.123672336,1
-1.170911748,-1.555190991,-1.559834656,-1.438350346,-3.224143646,-1.820496556,-1.692919361,-2.775752789,-2.027608736,-2.801118562,-3.766804662,-2.642630068,-3.410567261,-1.471470111,-1.702852199,-2.545651832,1
-1.607333135,-2.732169479,-2.305377743,-2.613669733,-3.09292104,-3.172404159,-1.913071193,-2.712368431,-2.074455598,-1.16367332,-1.3417887,-3.114697753,-2.652012518,-2.247891815,-2.709928377,-1.765989585,1
-2.185687114,-1.979789464,-3.097429445,-1.834284605,-2.891840431,-2.660060159,-1.812031935,-3.305291733,-2.238109568,-2.177263545,-2.732327027,-2.993463586,-2.47148316,-2.480136252,-0.331430899,-2.753987069,1
1.413386146,2.22761018,2.249906818,2.712727294,3.495419097,0.908421476,3.031123532,2.105435136,2.820707424,2.303722643,3.145555893,2.55257514,2.870425715,1.967853255,3.107057837,1.449793882,1
-1.815155204,-2.220752957,-2.110699935,-1.961008213,-2.453566602,-1.672845529,-2.389268716,-2.567755121,-1.90661498,-3.617939951,-2.824276713,-3.69862476,-1.420914158,-2.875003163,-1.52391275,-2.27722617,1
2.096834277,2.83481283,1.907184896,1.823109764,2.838824306,2.524362314,2.273996608,3.161040037,3.293999221,3.75026153,2.251049626,2.525549507,1.515731927,2.348558336,2.803928997,2.742846271,1
-1.500875018,-1.500797357,-2.601032529,-1.994399235,-2.048150708,-2.76885478,-2.488775896,-2.151359557,-1.827795013,-1.961212497,-3.021321002,-2.067409806,-0.699068545,-1.611555748,-2.907953747,-1.132119705,1
2.567386487,2.328899118,2.613857093,3.1889834,3.255924997,3.280089833,3.1415481,1.815763343,2.074833508,2.275670232,2.577825696,1.197629154,2.836694987,2.735335087,2.395379384,3.187641436,1
2.379154799,2.900756871,1.649290116,3.039728671,2.774637947,1.20674645,2.68267784,2.63494912,1.230056712,2.923728338,2.64536489,2.267326254,2.785346989,3.40307951,3.210340874,2.377821687,1
1.18097382,2.089603107,2.624024176,2.83741248,2.344404634,2.414676343,2.628983053,1.782034833,2.403026301,1.604285939,3.019094911,2.752722824,2.878678256,3.814477855,2.183555707,1.415009014,1
-2.535025559,-2.452783492,-2.486892172,-1.428505147,-3.304910839,-2.702820704,-2.745493652,-2.195975078,-2.370331666,-2.582621951,-2.731869497,-1.769158477,-2.365061191,-1.025835295,-2.942568393,-1.497099601,1
-3.055061153,-2.232905445,-1.028170717,-4.382848461,-2.168615919,-2.258602325,-2.586220372,-2.500513096,-2.486192103,-2.518084456,-0.98403902,-3.005074925,-2.797181872,-2.880438553,-1.510172014,-2.569980904,1
-2.560232965,-2.380137089,-1.516143319,-1.863581539,-2.870818621,-2.026131684,-2.627604544,-0.799119897,-2.266359204,-2.779214593,-3.278181898,-2.648691462,-1.483458356,-1.672912394,-3.416170103,-2.527915851,1
1.901668158,2.331685231,1.443489353,2.36151567,2.303611573,2.395238637,1.118809053,3.23494256,3.334082534,3.266896095,2.872373866,3.01363922,2.36571329,1.617585037,1.819645937,2.275620215,1
-2.337655956,-3.899537546,-1.688939023,-3.359991904,-1.899605708,-2.209417073,-2.937232386,-2.694826231,-1.427423779,-3.109463542,-2.370250823,-2.010507726,-3.063972251,-3.061086526,-1.610864285,-2.493187314,1
-3.475701101,-2.620959242,-2.520306969,-1.953349671,-2.301630109,-3.049678888,-1.374372469,-2.537056485,-1.400270847,-2.535346648,-3.104782816,-1.208097115,-2.146641512,-1.536684774,-1.639339976,-1.458819625,1
1.626010372,2.980874154,3.203836078,2.321067965,2.664876307,2.701370992,4.114537818,2.934167524,1.397696469,1.696536841,2.827640176,2.239600809,2.552618405,2.153117965,2.150598844,2.649650848,1
-2.131987136,-2.331653843,-3.473039346,-3.025941985,-1.71503687,-3.634338557,-2.275956316,-2.366535545,-3.326658965,-1.894271987,-2.396718867,-2.143719236,-1.587002739,-2.55184311,-2.845371564,-2.287876111,1
1.387443306,2.258945535,2.811466706,2.058350995,2.26195826,2.807423444,1.698641004,1.916290741,1.977882399,2.768577192,3.010923813,1.799096555,3.496705638,2.611647277,2.33912242,1.975782559,1
-1.925790281,-3.331069089,-2.313833835,-2.404363373,-2.198296373,-2.199570249,-1.476099537,-3.286669172,-1.864596518,-1.804628399,-3.124436908,-3.447198425,-3.51286777,-2.777056175,-3.4605278,-2.701983228,1
2.335946404,2.171279449,1.24211138,2.123678171,1.98342087,2.637804539,2.416873585,3.154837224,2.862967895,2.629807886,2.326034883,2.365111607,2.705439224,2.563623127,3.153100069,1.408046801,1
-2.456194101,-2.080753391,-1.98323936,-1.951889527,-2.677492759,-2.411366358,-1.508514933,-3.481260391,-1.802506304,-2.291020206,-2.651772824,-2.690539759,-1.756129068,-2.515333764,-2.575511953,-2.650969643,1
2.764899232,2.909238022,3.037756793,2.751643443,2.286062309,1.956048635,2.69222888,2.085635476,2.671432248,1.733643357,1.407073042,2.80863441,2.188335887,1.404352934,1.81597398,2.935148787,1
-3.10033616,-1.894872448,-2.874512825,-1.677930904,-2.417234319,-1.461159,-3.08530438,-2.118758432,-3.23170723,-1.215729202,-2.668482236,-1.615324225,-2.614985822,-0.927222846,-2.445249175,-2.936195007,1
2.15030274,3.457893799,2.939966826,2.402693481,2.547172508,1.894585104,2.179073708,3.627223493,1.82832128,2.167171499,1.591935875,2.018501322,1.789951166,2.695685405,1.761572724,2.881792617,1
-0.969239586,-3.084470268,-1.527138046,-2.718967999,-1.611779157,-1.660744439,-3.673368762,-2.534684981,-2.890468737,-2.23693694,-2.87570832,-1.7704585,-2.167688862,-2.765763426,-1.50537892,-2.719018993,1
2.061090959,3.469226899,1.980695626,3.156808509,2.110800027,2.880618734,2.551748108,2.581685126,1.190171978,2.256328488,2.658993668,2.25918307,2.167916762,2.682706121,3.127670633,1.746594384,1
-3.126782236,-3.01099476,-2.209904787,-2.740189305,-2.283636036,-1.883546604,-2.071503682,-3.132218077,-3.913735372,-0.841406805,-2.552016526,-2.248192028,-1.299666439,-2.661637715,-3.425477236,-3.3549623,1
-2.439703681,-0.83002221,-1.712023485,-2.792718566,-2.692610209,-3.997723466,-2.371684744,-1.50565919,-1.79823091,-3.087756187,-3.203092365,-2.962816659,-2.537217039,-1.704546108,-2.62576116,-1.423538318,1
-1.083003368,-3.044726951,-2.75287685,-0.811055219,-3.752070177,-1.439876329,-0.918516415,-2.678385856,-1.617032706,-2.109718933,-1.990262712,-2.420168958,-1.845237409,-1.210049593,-2.060218469,-1.852722419,1
0.723690151,3.880310223,0.932979893,-5.961141587,0.216923244,2.854389955,-1.529197753,-2.254755265,0.234096897,-4.281989823,-4.711253216,5.82232033,-4.633697797,5.761798781,5.796221699,1.637067597,1
-2.191348932,-2.206557532,-0.99114981,-1.82649391,-2.256751288,-1.920948568,-1.548862546,-2.642729927,-2.582485717,-1.946707177,-2.342503821,-2.009008083,-1.604225349,-2.61149561,-1.663153364,-3.378500166,1
-3.20206026,-1.893592079,-1.380503592,-1.487275725,-2.002552638,-1.779649979,-2.889845723,-2.263251428,-2.630731842,-2.114781975,-1.280009894,-2.624590772,-2.140295596,-1.877515231,-3.966791608,-2.267565824,1
-1.144380103,-2.676575169,-2.728372725,-2.606577515,-2.722102144,-0.85623278,-2.365117146,-2.071573512,-1.567143036,-1.589061559,-2.661810113,-2.515565763,-2.187808077,-4.102315252,-3.316379222,-2.451349448,1
